timestamp	content	aws.account.id
10/25/2025, 8:59:01 PM	"included: ace-box-ext-hot-partner-powerup-bizobs for localhost
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.ace-box-ext-hot-partner-powerup-bizobs : debug] **********	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost] => {
    ""msg"": ""Hello from Partner PowerUp BizObs Use Case!"""	4.08059E+11
10/25/2025, 8:59:01 PM	"}
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.ace-box-ext-hot-partner-powerup-bizobs : set_fact] *******	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [include_role : dt-access-token] ******************************************	4.08059E+11
10/25/2025, 8:59:01 PM	"included: dt-access-token for localhost
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.dt-access-token : uri] ***********************************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [include_role : config-v2] ************************************************	4.08059E+11
10/25/2025, 8:59:01 PM	"included: config-v2 for localhost
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.config-v2 : set_fact] ************************************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.config-v2 : blockinfile] *********************************	4.08059E+11
10/25/2025, 8:59:01 PM	"changed: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.config-v2 : include_vars] ********************************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.dt-access-token : set_fact] ******************************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.dt-access-token : set_fact] ******************************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [include_role : config-v2] ************************************************	4.08059E+11
10/25/2025, 8:59:01 PM	"included: config-v2 for localhost
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.config-v2 : set_fact] ************************************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.config-v2 : blockinfile] *********************************	4.08059E+11
10/25/2025, 8:59:01 PM	"changed: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.config-v2 : include_vars] ********************************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.ace-box-ext-hot-partner-powerup-bizobs : Request a DT OAuth Access Token] ***	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.ace-box-ext-hot-partner-powerup-bizobs : Set OAuth Access Token] ***	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [Install Biz Flow App] ****************************************************	4.08059E+11
10/25/2025, 8:59:01 PM	"included: dt-platform for localhost
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.dt-platform : Request a DT OAuth access token] ***********	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.dt-platform : set_fact] **********************************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.dt-platform : Install app dynatrace.biz.flow] ************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [include_role : microk8s] *************************************************	4.08059E+11
10/25/2025, 8:59:01 PM	"included: microk8s for localhost
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [include_role : config-v2] ************************************************	4.08059E+11
10/25/2025, 8:59:01 PM	"included: config-v2 for localhost
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.config-v2 : set_fact] ************************************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.config-v2 : blockinfile] *********************************	4.08059E+11
10/25/2025, 8:59:01 PM	"changed: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.config-v2 : include_vars] ********************************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.microk8s : Install microk8s] *****************************	4.08059E+11
10/25/2025, 8:59:01 PM	"changed: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.microk8s : Install Kubectl and Helm] *********************	4.08059E+11
10/25/2025, 8:59:01 PM	"changed: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [include_role : docker] ***************************************************	4.08059E+11
10/25/2025, 8:59:01 PM	"included: docker for localhost
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.docker : Update repositories cache] **********************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.docker : Ensure Docker pre-reqs] *************************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.docker : Ensure keyrings directory] **********************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.docker : Add Docker's official GPG key] ******************	4.08059E+11
10/25/2025, 8:59:01 PM	"changed: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.docker : Add Docker APT repository] **********************	4.08059E+11
10/25/2025, 8:59:01 PM	"changed: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.docker : Install Docker packages] ************************	4.08059E+11
10/25/2025, 8:59:01 PM	changed: [localhost] => (item=docker-ce)	4.08059E+11
10/25/2025, 8:59:01 PM	ok: [localhost] => (item=docker-ce-cli)	4.08059E+11
10/25/2025, 8:59:01 PM	ok: [localhost] => (item=containerd.io)	4.08059E+11
10/25/2025, 8:59:01 PM	ok: [localhost] => (item=docker-buildx-plugin)	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost] => (item=docker-compose-plugin)
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.microk8s : Install PIP package] **************************	4.08059E+11
10/25/2025, 8:59:01 PM	"changed: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.microk8s : ansible.builtin.file] *************************	4.08059E+11
10/25/2025, 8:59:01 PM	"changed: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.microk8s : shell] ****************************************	4.08059E+11
10/25/2025, 8:59:01 PM	"changed: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.microk8s : ansible.builtin.file] *************************	4.08059E+11
10/25/2025, 8:59:01 PM	"changed: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.microk8s : Microk8s - Wait for microk8s to be ready] *****	4.08059E+11
10/25/2025, 8:59:01 PM	"changed: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.microk8s : Microk8s - Enable addons dns storage registry ingress helm3] ***	4.08059E+11
10/25/2025, 8:59:01 PM	"changed: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.microk8s : include_tasks] ********************************	4.08059E+11
10/25/2025, 8:59:01 PM	"included: /home/dt_training/.ansible/collections/ansible_collections/ace_box/ace_box/roles/microk8s/tasks/configure-registry.yml for localhost
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.microk8s : include_tasks] ********************************	4.08059E+11
10/25/2025, 8:59:01 PM	"included: /home/dt_training/.ansible/collections/ansible_collections/ace_box/ace_box/roles/microk8s/tasks/source-registry-url.yml for localhost
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.microk8s : Source registry url] **************************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.microk8s : set_fact] *************************************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.microk8s : Create certs.d directory for 10.152.183.20:5000] ***	4.08059E+11
10/25/2025, 8:59:01 PM	"changed: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.microk8s : Creating hosts.toml file] *********************	4.08059E+11
10/25/2025, 8:59:01 PM	"changed: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.microk8s : Microk8s - Stop MicroK8s] *********************	4.08059E+11
10/25/2025, 8:59:01 PM	"changed: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.microk8s : Microk8s - Start MicroK8s] ********************	4.08059E+11
10/25/2025, 8:59:01 PM	"changed: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.microk8s : Microk8s - Wait for MicroK8s to be ready] *****	4.08059E+11
10/25/2025, 8:59:01 PM	"changed: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [include_role : docker] ***************************************************	4.08059E+11
10/25/2025, 8:59:01 PM	"included: docker for localhost
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.docker : Check if docker daemon configuration exists] ****	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.docker : Parse docker daemon configuration] **************	4.08059E+11
10/25/2025, 8:59:01 PM	"skipping: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.docker : Set empty docker daemon configuration] **********	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.docker : set_fact] ***************************************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.docker : Combine docker daemon configurations] ***********	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.docker : set_fact] ***************************************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.docker : Write out daemon configuration] *****************	4.08059E+11
10/25/2025, 8:59:01 PM	"changed: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	"TASK [ace_box.ace_box.docker : Flush handlers] *********************************
"	4.08059E+11
10/25/2025, 8:59:01 PM	RUNNING HANDLER [ace_box.ace_box.docker : Restart Docker] **********************	4.08059E+11
10/25/2025, 8:59:01 PM	"changed: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [include_role : monaco-v2] ************************************************	4.08059E+11
10/25/2025, 8:59:01 PM	"included: monaco-v2 for localhost
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.monaco-v2 : Monaco - Download] ***************************	4.08059E+11
10/25/2025, 8:59:01 PM	"changed: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [include_role : monaco-v2] ************************************************	4.08059E+11
10/25/2025, 8:59:01 PM	"included: monaco-v2 for localhost
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.monaco-v2 : include_tasks] *******************************	4.08059E+11
10/25/2025, 8:59:01 PM	"included: /home/dt_training/.ansible/collections/ansible_collections/ace_box/ace_box/roles/monaco-v2/tasks/ensure-access-token.yml for localhost
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [include_role : dt-access-token] ******************************************	4.08059E+11
10/25/2025, 8:59:01 PM	"included: dt-access-token for localhost
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.dt-access-token : uri] ***********************************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [include_role : config-v2] ************************************************	4.08059E+11
10/25/2025, 8:59:01 PM	"included: config-v2 for localhost
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.config-v2 : set_fact] ************************************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.config-v2 : blockinfile] *********************************	4.08059E+11
10/25/2025, 8:59:01 PM	"changed: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.config-v2 : include_vars] ********************************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.dt-access-token : set_fact] ******************************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.dt-access-token : set_fact] ******************************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [include_role : config-v2] ************************************************	4.08059E+11
10/25/2025, 8:59:01 PM	"included: config-v2 for localhost
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.config-v2 : set_fact] ************************************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.config-v2 : blockinfile] *********************************	4.08059E+11
10/25/2025, 8:59:01 PM	"changed: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.config-v2 : include_vars] ********************************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.monaco-v2 : set_fact] ************************************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.monaco-v2 : set_fact] ************************************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.monaco-v2 : set_fact] ************************************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.monaco-v2 : set_fact] ************************************	4.08059E+11
10/25/2025, 8:59:01 PM	"skipping: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.monaco-v2 : Monaco - Apply Configuration for Project] ****	4.08059E+11
10/25/2025, 8:59:01 PM	"changed: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [include_role : mattermost] ***********************************************	4.08059E+11
10/25/2025, 8:59:01 PM	"included: mattermost for localhost
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.mattermost : Add Mattermost chart repo] ******************	4.08059E+11
10/25/2025, 8:59:01 PM	"changed: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.mattermost : Deploy Mattermost Team Edition] *************	4.08059E+11
10/25/2025, 8:59:01 PM	"changed: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.mattermost : Wait for Deployment ready state] ************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.mattermost : include_tasks] ******************************	4.08059E+11
10/25/2025, 8:59:01 PM	"included: /home/dt_training/.ansible/collections/ansible_collections/ace_box/ace_box/roles/mattermost/tasks/create-secret.yml for localhost
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [Generate admin password] *************************************************	4.08059E+11
10/25/2025, 8:59:01 PM	"included: config-v2 for localhost
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.config-v2 : set_fact] ************************************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.config-v2 : blockinfile] *********************************	4.08059E+11
10/25/2025, 8:59:01 PM	"changed: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.config-v2 : include_vars] ********************************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.mattermost : Create Mattermost admin creds] **************	4.08059E+11
10/25/2025, 8:59:01 PM	"changed: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.mattermost : include_tasks] ******************************	4.08059E+11
10/25/2025, 8:59:01 PM	"included: /home/dt_training/.ansible/collections/ansible_collections/ace_box/ace_box/roles/mattermost/tasks/source-secret.yml for localhost
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.mattermost : Source Mattermost admin secret] *************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.mattermost : Set secrets facts] **************************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [Mattermost - Ensure admin user] ******************************************	4.08059E+11
10/25/2025, 8:59:01 PM	"included: mattermost for localhost
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.mattermost : Search for Mattermost pod] ******************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.mattermost : Create Admin User] **************************	4.08059E+11
10/25/2025, 8:59:01 PM	[DEPRECATION WARNING]: The 'return_code' return key is being renamed to 'rc'. 	4.08059E+11
10/25/2025, 8:59:01 PM	Both keys are being returned for now to allow users to migrate their 	4.08059E+11
10/25/2025, 8:59:01 PM	"automation. This feature will be removed from kubernetes.core in version 4.0.0.
 Deprecation warnings can be disabled by setting deprecation_warnings=False in "	4.08059E+11
10/25/2025, 8:59:01 PM	ansible.cfg.	4.08059E+11
10/25/2025, 8:59:01 PM	"changed: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [Mattermost - Ensure admin token] *****************************************	4.08059E+11
10/25/2025, 8:59:01 PM	"included: mattermost for localhost
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.mattermost : Search for Mattermost pod] ******************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.mattermost : Create Token] *******************************	4.08059E+11
10/25/2025, 8:59:01 PM	"changed: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.mattermost : set_fact] ***********************************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [Mattermost - Ensure team] ************************************************	4.08059E+11
10/25/2025, 8:59:01 PM	"included: mattermost for localhost
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.mattermost : Get existing team] **************************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.mattermost : Create new team] ****************************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.mattermost : Set team ID if new team is created] *********	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.mattermost : Set team ID if team exists] *****************	4.08059E+11
10/25/2025, 8:59:01 PM	"skipping: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.mattermost : set_fact] ***********************************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [include_role : dashboard] ************************************************	4.08059E+11
10/25/2025, 8:59:01 PM	"included: dashboard for localhost
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.dashboard : file] ****************************************	4.08059E+11
10/25/2025, 8:59:01 PM	"changed: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.dashboard : Template /home/dt_training/.ansible/collections/ansible_collections/ace_box/ace_box/roles/mattermost/templates/mattermost-dashboard.yml.j2 file] ***	4.08059E+11
10/25/2025, 8:59:01 PM	"changed: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.dashboard : Override include_dashboard_value_file after successful templating] ***	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [include_role : dt-oneagent-classic] **************************************	4.08059E+11
10/25/2025, 8:59:01 PM	"included: dt-oneagent-classic for localhost
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [include_role : dt-access-token] ******************************************	4.08059E+11
10/25/2025, 8:59:01 PM	"included: dt-access-token for localhost
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.dt-access-token : uri] ***********************************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [include_role : config-v2] ************************************************	4.08059E+11
10/25/2025, 8:59:01 PM	"included: config-v2 for localhost
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.config-v2 : set_fact] ************************************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.config-v2 : blockinfile] *********************************	4.08059E+11
10/25/2025, 8:59:01 PM	"changed: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.config-v2 : include_vars] ********************************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.dt-access-token : set_fact] ******************************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.dt-access-token : set_fact] ******************************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [include_role : config-v2] ************************************************	4.08059E+11
10/25/2025, 8:59:01 PM	"included: config-v2 for localhost
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.config-v2 : set_fact] ************************************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.config-v2 : blockinfile] *********************************	4.08059E+11
10/25/2025, 8:59:01 PM	"changed: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.config-v2 : include_vars] ********************************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.dt-oneagent-classic : file] ******************************	4.08059E+11
10/25/2025, 8:59:01 PM	"changed: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.dt-oneagent-classic : set_fact] **************************	4.08059E+11
10/25/2025, 8:59:01 PM	"ok: [localhost]
"	4.08059E+11
10/25/2025, 8:59:01 PM	TASK [ace_box.ace_box.dt-oneagent-classic : Download OneAgent installer] *******	4.08059E+11
10/25/2025, 8:59:01 PM	"changed: [localhost]
"	4.08059E+11
